1,2026/1/6,855754.00,32519.08,39805.00
4,2026/1/6,20923.00,4342.31,2613.00
2,2026/1/6,2793955.35,194204.56,147421.41
3,2026/1/6,3192019.00,84710.71,26675.00
5,2026/1/6,121400.00,-9329.08,-3960.00
1,2026/1/7,855754.00,32519.08,59660.00
4,2026/1/7,20923.00,4342.31,3141.00
2,2026/1/7,2793955.35,194204.56,149545.93
3,2026/1/7,3192019.00,84710.71,33052.00
5,2026/1/7,121400.00,-9329.08,-4360.00
1,2026/1/8,859314.00,38811.61,55238.00
4,2026/1/8,20923.00,4342.31,2693.00
2,2026/1/8,2793955.35,194204.56,138332.33
3,2026/1/8,3192019.00,84710.71,36449.00
5,2026/1/8,121400.00,-9329.08,-4640.00
1,2026/1/9,859314.00,38811.61,70793.00
4,2026/1/9,20923.00,4342.31,2941.00
2,2026/1/9,2793955.35,194204.56,213628.03
3,2026/1/9,3192019.00,84710.71,54815.00
5,2026/1/9,121400.00,-9329.08,-5040.00
1,2026/1/12,885195.00,54249.38,72356.00
4,2026/1/12,20923.00,4342.31,3273.00
2,2026/1/12,2762867.35,207251.87,261536.13
3,2026/1/12,3192019.00,84710.71,72396.00
5,2026/1/12,121400.00,-9329.08,-4360.00
1,2026/1/13,905787.00,54249.38,51820.00
4,2026/1/13,20923.00,4342.31,4201.00
2,2026/1/13,2762867.35,207251.87,241381.53
3,2026/1/13,3192019.00,84710.71,82327.00
5,2026/1/13,121400.00,-9329.08,-4640.00
1,2026/1/14,935787.00,54249.38,63797.00
4,2026/1/14,20923.00,4342.31,4101.00
2,2026/1/14,2864297.35,207251.87,220847.29
3,2026/1/14,3192019.00,84710.71,64351.00
5,2026/1/14,121400.00,-9329.08,-5440.00
1,2026/1/15,935787.00,54249.38,86332.00
4,2026/1/15,20923.00,4342.31,4589.00
2,2026/1/15,2864297.35,207251.87,200216.03
3,2026/1/15,3192019.00,84710.71,78241.00
5,2026/1/15,121400.00,-9329.08,-5440.00
1,2026/1/16,906219.00,64366.31,95043.00
4,2026/1/16,20923.00,4342.31,4261.00
2,2026/1/16,2816777.35,211344.35,155743.85
3,2026/1/16,3192019.00,84710.71,67569.00
5,2026/1/16,121400.00,-9329.08,-5320.00
1,2026/1/19,924095.00,66857.81,83431.00
4,2026/1/19,20923.00,4342.31,4017.00
2,2026/1/19,2730310.35,225012.89,145574.51
3,2026/1/19,3192019.00,84710.71,71657.00
5,2026/1/19,121400.00,-9329.08,-4640.00
